gift_id,occasion,gift_name,category,price_usd,giver_age,receiver_age,relationship,purchase_channel,country,date,message
GFT101111,Christmas,Toy,Toys,52.05,24,34,Acquaintance,Online,UK,2024-10-03,Congrats on your Christmas!
GFT101112,Christmas,Gift Basket,Food & Beverage,178.78,38,56,Self,In-store,USA,2021-11-15,With love on your Christmas.
GFT101113,Mother's Day,Flowers,Flowers,41.49,61,70,Friend,In-store,India,2023-12-02,With love on your Mother's Day.
GFT101114,Birthday,Teddy Bear,Toys,12.39,41,34,Colleague,In-store,UK,2020-03-23,Happy Birthday! Hope you like it.
GFT101115,Christmas,Board Game,Toys,70.23,28,16,Self,Online,USA,2024-09-17,Happy Christmas! Hope you like it.
GFT101116,Christmas,Toy,Toys,4.7,45,47,Partner,In-store,UK,2021-02-18,Happy Christmas! Hope you like it.
GFT101117,Christmas,Toy,Toys,51.95,34,20,Colleague,In-store,UK,2020-08-15,A small gift for your Christmas.
GFT101118,Christmas,Board Game,Toys,68.33,43,30,Family,In-store,India,2024-10-19,Congrats on your Christmas!
GFT101119,Christmas,Board Game,Toys,58.15,26,3,Family,In-store,UK,2022-05-12,Happy Christmas! Hope you like it.
GFT101120,Mother's Day,Chocolates,Food,31.66,26,7,Friend,In-store,India,2020-08-31,A small gift for your Mother's Day.
GFT101121,Mother's Day,Handbag,Bags,96.55,21,43,Family,Online,India,2018-01-02,Happy Mother's Day! Hope you like it.
GFT101122,Birthday,Book,Books,5.6,52,29,Family,Handmade,UK,2022-03-11,Happy Birthday! Hope you like it.
GFT101123,Father's Day,Watch,Accessories,175.28,69,74,Relative,Handmade,Germany,2022-02-06,Happy Father's Day! Hope you like it.
GFT101124,Christmas,Hot Cocoa Set,Food & Beverage,253.47,45,46,Partner,Online,India,2019-09-25,Congrats on your Christmas!
GFT101125,Anniversary,Flowers,Flowers,33.77,42,15,Acquaintance,In-store,USA,2019-05-13,Wishing you a wonderful Anniversary.
GFT101126,Father's Day,Wallet,Accessories,152.62,53,77,Acquaintance,Online,India,2024-07-14,Congrats on your Father's Day!
GFT101127,Graduation,Books,Clothing,11.88,41,64,Friend,In-store,Canada,2025-10-04,A small gift for your Graduation.
GFT101128,Christmas,Sweater,Clothing,37.63,40,37,Self,Online,UK,2025-02-24,A small gift for your Christmas.
GFT101129,Eid,Perfume,Personal Care,68.64,39,47,Friend,In-store,Australia,2020-03-10,Happy Eid! Hope you like it.
GFT101130,Birthday,Gift Card,Gift Cards,93.05,49,44,Colleague,Online,India,2024-09-10,A small gift for your Birthday.
GFT101131,Birthday,Sunglasses,Accessories,112.87,24,11,Family,Handmade,India,2021-10-31,Congrats on your Birthday!
GFT101132,Mother's Day,Flowers,Flowers,28.71,41,12,Partner,In-store,Australia,2020-07-30,With love on your Mother's Day.
GFT101133,Graduation,Backpack,Bags,58.16,47,31,Partner,In-store,Australia,2020-03-17,Congrats on your Graduation!
GFT101134,Father's Day,Tie,Clothing,11.83,39,18,Acquaintance,Online,UAE,2021-11-09,Congrats on your Father's Day!
GFT101135,Christmas,Board Game,Toys,43.87,33,50,Family,Online,India,2021-09-01,Happy Christmas! Hope you like it.
GFT101136,Birthday,Backpack,Bags,155.09,46,35,Partner,In-store,Australia,2023-01-04,Happy Birthday! Hope you like it.
GFT101137,Housewarming,Cookware,Home Appliances,143.41,31,15,Friend,In-store,India,2022-05-07,Happy Housewarming! Hope you like it.
GFT101138,Anniversary,Dinner Voucher,Experience,87.74,25,34,Colleague,In-store,USA,2019-01-13,Happy Anniversary! Hope you like it.
GFT101139,Housewarming,Cookware,Home Appliances,872.37,22,15,Self,Online,USA,2020-11-11,Wishing you a wonderful Housewarming.
GFT101140,Christmas,Christmas Ornament,Home Decor,83.32,48,31,Acquaintance,Online,USA,2023-02-27,Congrats on your Christmas!
GFT101141,Housewarming,Wall Art,Home Decor,5.5,52,75,Family,In-store,USA,2024-01-10,Wishing you a wonderful Housewarming.
GFT101142,Christmas,Gift Basket,Food & Beverage,165.08,29,5,Family,Online,UK,2020-12-19,Wishing you a wonderful Christmas.
GFT101143,Diwali,Home Decor,Home Decor,251.46,60,76,Family,In-store,India,2023-12-07,Happy Diwali! Hope you like it.
GFT101144,Birthday,Sunglasses,Accessories,88.87,46,41,Colleague,Online,USA,2023-06-23,With love on your Birthday.
GFT101145,Wedding,Cutlery Set,Home Appliances,802.25,58,79,Colleague,In-store,India,2018-04-23,Happy Wedding! Hope you like it.
GFT101146,Birthday,Perfume,Personal Care,61.77,67,53,Acquaintance,Online,UK,2021-07-01,A small gift for your Birthday.
GFT101147,Wedding,Toaster,Home Appliances,268.36,18,11,Self,In-store,USA,2022-12-03,Wishing you a wonderful Wedding.
GFT101148,Father's Day,Watch,Accessories,186.42,68,92,Colleague,Online,UAE,2022-10-03,A small gift for your Father's Day.
GFT101149,Valentine's Day,Couple Ring,Accessories,215.63,69,65,Partner,Online,USA,2019-11-21,Congrats on your Valentine's Day!
GFT101150,Birthday,Backpack,Bags,246.51,62,47,Partner,In-store,UAE,2021-08-02,Happy Birthday! Hope you like it.
GFT101151,Baby Shower,Diaper Pack,Baby,97.5,64,64,Self,Online,India,2020-06-03,Wishing you a wonderful Baby Shower.
GFT101152,Housewarming,Doormat,Home Decor,17.21,66,81,Partner,In-store,India,2018-07-07,Wishing you a wonderful Housewarming.
GFT101153,Christmas,Board Game,Toys,34.6,65,71,Self,Online,India,2024-09-01,Wishing you a wonderful Christmas.
GFT101154,Mother's Day,Chocolates,Food,5.83,70,93,Friend,Online,India,2020-05-30,With love on your Mother's Day.
GFT101155,Christmas,Hot Cocoa Set,Food & Beverage,114.59,55,79,Relative,Online,UAE,2019-10-18,A small gift for your Christmas.
GFT101156,Birthday,Sunglasses,Accessories,247.44,15,16,Self,Online,India,2022-07-15,With love on your Birthday.
GFT101157,Birthday,Watch,Accessories,93.72,58,28,Acquaintance,Online,India,2019-06-14,Congrats on your Birthday!
GFT101158,Birthday,Watch,Accessories,9.9,50,62,Self,Handmade,UAE,2024-08-03,Wishing you a wonderful Birthday.
GFT101159,Birthday,Teddy Bear,Toys,23.59,53,75,Family,Handmade,India,2022-06-25,With love on your Birthday.
GFT101160,Anniversary,Flowers,Flowers,6.05,27,2,Relative,Handmade,India,2018-06-09,Congrats on your Anniversary!
GFT101161,Eid,Traditional Clothes,Clothing,270.7,62,41,Partner,In-store,India,2025-08-16,With love on your Eid.
GFT101162,Anniversary,Perfume,Personal Care,21.02,57,73,Friend,Online,India,2018-06-18,Wishing you a wonderful Anniversary.
GFT101163,Birthday,Headphones,Electronics,618.39,23,34,Partner,Online,Canada,2018-06-18,Wishing you a wonderful Birthday.
GFT101164,Eid,Sweets Box,Food,42.66,55,56,Colleague,Online,USA,2020-01-07,With love on your Eid.
GFT101165,Anniversary,Couple Watch Set,Accessories,39.73,31,60,Relative,In-store,India,2022-10-13,Wishing you a wonderful Anniversary.
GFT101166,Birthday,Book,Books,22.71,38,20,Acquaintance,Online,India,2022-02-15,Happy Birthday! Hope you like it.
GFT101167,Baby Shower,Diaper Pack,Baby,75.28,28,21,Acquaintance,Handmade,UK,2025-11-04,Congrats on your Baby Shower!
GFT101168,Christmas,Sweater,Clothing,32.52,29,13,Colleague,Online,Germany,2024-11-28,Wishing you a wonderful Christmas.
GFT101169,Father's Day,Tie,Clothing,134.62,27,40,Relative,In-store,Canada,2024-05-26,Congrats on your Father's Day!
GFT101170,Anniversary,Photo Frame,Home Decor,222.64,62,88,Partner,In-store,Australia,2018-02-02,A small gift for your Anniversary.
GFT101171,Anniversary,Photo Frame,Home Decor,161.74,56,46,Self,Online,UK,2023-04-28,Congrats on your Anniversary!
GFT101172,Mother's Day,Perfume,Personal Care,24.98,24,34,Colleague,In-store,USA,2018-02-15,A small gift for your Mother's Day.
GFT101173,Eid,Gift Hamper,Food & Beverage,210.84,26,53,Friend,Online,India,2023-06-14,A small gift for your Eid.
GFT101174,Mother's Day,Flowers,Flowers,177.34,57,85,Acquaintance,Handmade,Australia,2023-03-01,A small gift for your Mother's Day.
GFT101175,Valentine's Day,Love Letter,Accessories,19.35,31,52,Partner,Online,India,2019-09-11,Happy Valentine's Day! Hope you like it.
GFT101176,Diwali,Home Decor,Home Decor,27.16,20,30,Partner,Handmade,UAE,2020-02-01,A small gift for your Diwali.
GFT101177,Christmas,Toy,Toys,12.53,53,28,Self,Online,USA,2025-05-04,With love on your Christmas.
GFT101178,Wedding,Cash Gift,Cash,1313.83,38,15,Family,Online,India,2024-09-04,Wishing you a wonderful Wedding.
GFT101179,Father's Day,Wallet,Accessories,128.1,26,10,Family,Online,UAE,2021-12-28,With love on your Father's Day.
GFT101180,Christmas,Toy,Toys,29.54,42,47,Colleague,Online,USA,2021-07-31,Congrats on your Christmas!
GFT101181,Diwali,Sweets,Food,39.47,20,45,Acquaintance,Online,USA,2018-08-18,Congrats on your Diwali!
GFT101182,Wedding,Kitchen Set,Home Appliances,384.12,49,51,Friend,In-store,India,2024-10-21,Wishing you a wonderful Wedding.
GFT101183,Birthday,Sunglasses,Accessories,91.99,55,66,Family,Online,USA,2021-01-09,Congrats on your Birthday!
GFT101184,Birthday,Teddy Bear,Toys,13.73,21,22,Relative,Online,UK,2024-04-24,Wishing you a wonderful Birthday.
GFT101185,Birthday,Perfume,Personal Care,97.47,60,75,Acquaintance,In-store,UAE,2021-12-24,Wishing you a wonderful Birthday.
GFT101186,Diwali,Gift Hamper,Food & Beverage,211.91,41,12,Acquaintance,Online,UAE,2025-01-30,Congrats on your Diwali!
GFT101187,Mother's Day,Flowers,Flowers,39.33,59,54,Relative,Online,India,2025-06-30,A small gift for your Mother's Day.
GFT101188,Christmas,Toy,Toys,29.53,38,32,Relative,In-store,UK,2024-08-25,Wishing you a wonderful Christmas.
GFT101189,Birthday,Book,Books,53.99,48,44,Relative,Online,India,2019-05-10,A small gift for your Birthday.
GFT101190,Birthday,Perfume,Personal Care,33.11,24,43,Friend,In-store,UK,2018-09-10,Congrats on your Birthday!
GFT101191,Father's Day,Tie,Clothing,145.79,61,81,Colleague,Online,India,2021-09-19,Wishing you a wonderful Father's Day.
GFT101192,Christmas,Christmas Ornament,Home Decor,147.05,56,55,Self,Online,UAE,2018-02-03,Wishing you a wonderful Christmas.
GFT101193,Wedding,Cutlery Set,Home Appliances,438.46,47,76,Relative,Online,UK,2023-07-21,With love on your Wedding.
GFT101194,Birthday,Teddy Bear,Toys,46.81,49,39,Partner,Online,USA,2021-01-20,Wishing you a wonderful Birthday.
GFT101195,Mother's Day,Chocolates,Food,78.27,55,64,Colleague,In-store,UAE,2025-03-12,Happy Mother's Day! Hope you like it.
GFT101196,Birthday,Teddy Bear,Toys,19.19,68,97,Relative,Online,India,2021-10-01,With love on your Birthday.
GFT101197,Anniversary,Jewelry,Accessories,281.28,66,75,Partner,In-store,India,2025-09-07,Happy Anniversary! Hope you like it.
GFT101198,Baby Shower,Baby Clothes,Baby,38.72,40,14,Colleague,Online,UAE,2021-10-14,Congrats on your Baby Shower!
GFT101199,Anniversary,Perfume,Personal Care,151.16,21,33,Partner,In-store,USA,2024-05-06,Happy Anniversary! Hope you like it.
